He    2  5304500  69.77105  4.468023E+07  4.31771E+07  1  0  0 
He    2  5304500  398.182  5.773295E+07 -4.124158E+07  1  0  0 
He    2  5304500  399.7201 -305298.5 -6.984799E+07  1  0  0 
He    2  5304500  4.874936  1.747404E+07  1.452788E+07  1  0  0 
He    2  5304500  468.2961 -1.864391E+07 -5.866058E+07  1  0  0 
He    2  5304500  141.606 -2.196648E+07  5.865102E+07  1  0  0 
He    2  5304500  371.2121 -3.464833E+07  6.259483E+07  1  0  0 
He    2  5304500  461.1195  3.164114E+07  1.909776E+07  1  0  0 
He    2  5304500  60.74338  2.549091E+07 -3.507574E+07  1  0  0 
He    2  5304500  337.7218 -2.470633E+07 -3.546522E+07  1  0  0 
He    2  5304500  155.7278  3.066031E+07 -5.456389E+07  1  0  0 
He    2  5304500  217.2822 -1.303947E+07  2.717873E+07  1  0  0 
He    2  5304500  51.56585 -1.042209E+07 -3.672242E+07  1  0  0 
He    2  5304500  267.2323  2.587491E+07  2261146  1  0  0 
He    2  5304500  350.2203 -3488093  3.933691E+07  1  0  0 
He    2  5304500  106.5663  6766787 -7.723409E+07  1  0  0 
He    2  5304500  430.2167  4.955749E+07  7.356062E+07  1  0  0 
He    2  5304500  155.8407  1.472321E+07  6.28771E+07  1  0  0 
He    2  5304500  336.6428 -1.452043E+07  1.201676E+07  1  0  0 
He    2  5304500  287.1748  2.684094E+07  2.33026E+07  1  0  0 
He    2  5304500  511.149  3.316728E+07 -5.551712E+07  1  0  0 
He    2  5304500  94.25018  2.05819E+07 -3.981358E+07  1  0  0 
He    2  5304500  441.9483 -1.239095E+07 -6.697434E+07  1  0  0 
He    2  5304500  242.3109  3.2118E+07 -6.819695E+07  1  0  0 
He    2  5304500  13.81596  5.965259E+07  6.588871E+07  1  0  0 
He    2  5304500  38.16377  2.046303E+07  4.061657E+07  1  0  0 
He    2  5304500  318.09 -6.715046E+07 -7854672  1  0  0 
He    2  5304500  400.1778  7.740892E+07  4.377892E+07  1  0  0 
He    2  5304500  142.6707  3.160527E+07  7.171529E+07  1  0  0 
He    2  5304500  348.2846 -4.076384E+07  6.701673E+07  1  0  0 
He    2  5304500  22.02095  5775299 -2.005006E+07  1  0  0 
He    2  5304500  513.9785  4.756076E+07 -6.66819E+07  1  0  0 
He    2  5304500  347.1662  4.628591E+07 -4.597573E+07  1  0  0 
He    2  5304500  170.3159  2.897915E+07  3.241812E+07  1  0  0 
He    2  5304500  15.69437 -1.919629E+07  4.76844E+07  1  0  0 
He    2  5304500  201.9161  2.261799E+07 -4.859143E+07  1  0  0 
He    2  5304500  481.7558  2.17568E+07 -3.226751E+07  1  0  0 
He    2  5304500  134.9607  3.605351E+07  4.399409E+07  1  0  0 
He    2  5304500  86.06335 -7.575614E+07 -4.107893E+07  1  0  0 
He    2  5304500  27.19383 -8.017467E+07  2.982237E+07  1  0  0 
He    2  5304500  265.8925 -8.465615E+07  1.215601E+07  1  0  0 
He    2  5304500  197.9221 -1.797388E+07 -3.92711E+07  1  0  0 
He    2  5304500  425.081  4.512804E+07 -5.395454E+07  1  0  0 
He    2  5304500  418.0148  2.115185E+07 -1.166477E+07  1  0  0 
He    2  5304500  364.0294  2.206512E+07 -1.382741E+07  1  0  0 
He    2  5304500  179.9034  4.269901E+07 -7.65563E+07  1  0  0 
He    2  5304500  9.700466  2.95352E+07  5.21366E+07  1  0  0 
He    2  5304500  47.58205  2.433075E+07  7.172922E+07  1  0  0 
He    2  5304500  225.6197  5.502153E+07  1.119593E+07  1  0  0 
He    2  5304500  306.6075 -1.266872E+07  7728754  1  0  0 
He    2  5304500  381.8749 -5728766  7.504786E+07  1  0  0 
He    2  5304500  154.0988  8.49514E+07 -1.234586E+07  1  0  0 
He    2  5304500  245.1165 -7.608977E+07  1.099994E+07  1  0  0 
He    2  5304500  128.7376  3.907868E+07  352382.3  1  0  0 
He    2  5304500  248.5573 -4.834868E+07 -7.119088E+07  1  0  0 
He    2  5304500  220.7681 -3798456 -1.34663E+07  1  0  0 
He    2  5304500  141.9729 -3.104297E+07 -3.44306E+07  1  0  0 
He    2  5304500  141.9969  5.039604E+07 -2.727526E+07  1  0  0 
He    2  5304500  341.701 -6.531453E+07 -5.29768E+07  1  0  0 
He    2  5304500  135.7932 -6.245774E+07 -3.683662E+07  1  0  0 
He    2  5304500  40.642 -3.741797E+07 -4.347784E+07  1  0  0 

